1, 8345, Note_off_c, 0, 73, 100
1, 8345, Note_on_c, 0, 70, 100
1, 8441, Note_off_c, 0, 70, 100
1, 8441, Note_on_c, 0, 69, 100
1, 8537, Note_off_c, 0, 69, 100
1, 8537, Note_on_c, 0, 76, 100
1, 8585, Note_off_c, 0, 76, 100
1, 8585, Note_on_c, 0, 77, 100
1, 9113, Note_off_c, 0, 77, 100
1, 9113, Note_on_c, 0, 69, 100
1, 9209, Note_off_c, 0, 69, 100
1, 9209, Note_on_c, 0, 68, 100
1, 9497, Note_off_c, 0, 68, 100
1, 9929, Note_on_c, 0, 70, 100
1, 9977, Note_off_c, 0, 70, 100
1, 9977, Note_on_c, 0, 71, 100
1, 10025, Note_off_c, 0, 71, 100
1, 10025, Note_on_c, 0, 73, 100
1, 10265, Note_off_c, 0, 73, 100
1, 10265, Note_on_c, 0, 70, 100
1, 10361, Note_off_c, 0, 70, 100
1, 10361, Note_on_c, 0, 73, 100
1, 10457, Note_off_c, 0, 73, 100
1, 10457, Note_on_c, 0, 70, 100
1, 10570, Note_off_c, 0, 70, 100
1, 10570, Note_on_c, 0, 71, 100
1, 10604, Note_off_c, 0, 71, 100
1, 10604, Note_on_c, 0, 73, 100
1, 10673, Note_off_c, 0, 73, 100
1, 10673, Note_on_c, 0, 70, 100
1, 10707, Note_off_c, 0, 70, 100
1, 10707, Note_on_c, 0, 72, 100
1, 10724, Note_off_c, 0, 72, 100
1, 10724, Note_on_c, 0, 73, 100
1, 10741, Note_off_c, 0, 73, 100
1, 10741, Note_on_c, 0, 70, 100
1, 10805, Note_off_c, 0, 70, 100
1, 10805, Note_on_c, 0, 69, 100
1, 10826, Note_off_c, 0, 69, 100
1, 10826, Note_on_c, 0, 70, 100
1, 10890, Note_off_c, 0, 70, 100
1, 10890, Note_on_c, 0, 69, 100
1, 10911, Note_off_c, 0, 69, 100
1, 10911, Note_on_c, 0, 70, 100
1, 11354, Note_off_c, 0, 70, 100
1, 11354, Note_on_c, 0, 68, 100
1, 11392, Note_off_c, 0, 68, 100
1, 11392, Note_on_c, 0, 70, 100
1, 11430, Note_off_c, 0, 70, 100
1, 11430, Note_on_c, 0, 69, 100
1, 11506, Note_off_c, 0, 69, 100
1, 11506, Note_on_c, 0, 68, 100
1, 11554, Note_off_c, 0, 68, 100
1, 11554, Note_on_c, 0, 67, 100
1, 11602, Note_off_c, 0, 67, 100
1, 11602, Note_on_c, 0, 66, 100
1, 11650, Note_off_c, 0, 66, 100
1, 11650, Note_on_c, 0, 63, 100
1, 11986, Note_off_c, 0, 63, 100
1, 11986, Note_on_c, 0, 61, 100
1, 12146, Note_off_c, 0, 61, 100
1, 12146, Note_on_c, 0, 58, 100
1, 12210, Note_off_c, 0, 58, 100
1, 12210, Note_on_c, 0, 56, 100
1, 12274, Note_off_c, 0, 56, 100
1, 12274, Note_on_c, 0, 54, 100
1, 12322, Note_off_c, 0, 54, 100
1, 12322, Note_on_c, 0, 55, 100
1, 12418, Note_off_c, 0, 55, 100
1, 12418, Note_on_c, 0, 56, 100
1, 12562, Note_off_c, 0, 56, 100
1, 12562, Note_on_c, 0, 58, 100
1, 12946, Note_off_c, 0, 58, 100
1, 12946, Note_on_c, 0, 58, 100
1, 13042, Note_off_c, 0, 58, 100
1, 13042, Note_on_c, 0, 60, 100
1, 13170, Note_off_c, 0, 60, 100
1, 13170, Note_on_c, 0, 62, 100
1, 13330, Note_off_c, 0, 62, 100
1, 13330, Note_on_c, 0, 63, 100
1, 13522, Note_off_c, 0, 63, 100
1, 13522, Note_on_c, 0, 65, 100
1, 13810, Note_off_c, 0, 65, 100
1, 13810, Note_on_c, 0, 64, 100
1, 13858, Note_off_c, 0, 64, 100
1, 13858, Note_on_c, 0, 65, 100
1, 14530, Note_off_c, 0, 65, 100
1, 14530, Note_on_c, 0, 62, 100
1, 14578, Note_off_c, 0, 62, 100
1, 14578, Note_on_c, 0, 56, 100
1, 14674, Note_off_c, 0, 56, 100
1, 14674, Note_on_c, 0, 68, 100
1, 14962, Note_off_c, 0, 68, 100
1, 15346, Note_on_c, 0, 67, 100
1, 15410, Note_off_c, 0, 67, 100
1, 15410, Note_on_c, 0, 65, 100
1, 15452, Note_off_c, 0, 65, 100
1, 15452, Note_on_c, 0, 53, 100
1, 15494, Note_off_c, 0, 53, 100
1, 15494, Note_on_c, 0, 63, 100
1, 15515, Note_off_c, 0, 63, 100
1, 15515, Note_on_c, 0, 65, 100
1, 15824, Note_off_c, 0, 65, 100
1, 15824, Note_on_c, 0, 62, 100
1, 15984, Note_off_c, 0, 62, 100
1, 15984, Note_on_c, 0, 60, 100
1, 16048, Note_off_c, 0, 60, 100
1, 16048, Note_on_c, 0, 58, 100
1, 16112, Note_off_c, 0, 58, 100
1, 16112, Note_on_c, 0, 68, 100
1, 16160, Note_off_c, 0, 68, 100
1, 16160, Note_on_c, 0, 70, 100
1, 16832, Note_off_c, 0, 70, 100
1, 16832, Note_on_c, 0, 65, 100
1, 16928, Note_off_c, 0, 65, 100
1, 16928, Note_on_c, 0, 44, 100
1, 16976, Note_off_c, 0, 44, 100
1, 16976, Note_on_c, 0, 56, 100
